Fecha,Hidro Total,Termo Total,Eolica Total,Solar Total,Generacion Total,Exportacion,Importacion,Demanda Total
3/04/2020 12:30,4162.67992,214.99417,267.30321,252.76568,4897.74298,0,0,4897.74298
3/04/2020 12:45,4179.97113,215.03695,266.64545,255.27046,4916.92399,0,0,4916.92399
3/04/2020 13:00,4183.69983,216.37609,261.89779,248.57851,4910.55222,0,0,4910.55222
3/04/2020 13:15,4156.57097,216.03437,275.91344,252.85317,4901.37195,0,0,4901.37195
3/04/2020 13:30,4120.68287,215.51185,288.76802,250.70633,4875.66907,0,0,4875.66907
3/04/2020 13:45,4138.95588,180.69133,293.77359,233.57734,4846.99814,0,0,4846.99814
3/04/2020 14:00,4101.47827,168.52027,300.20622,228.57185,4798.77661,0,0,4798.77661
3/04/2020 14:15,4012.36399,202.07098,306.03228,231.51255,4751.9798,0,0,4751.9798
3/04/2020 14:30,3930.79282,204.4009,308.5596,244.60327,4688.35659,0,0,4688.35659
3/04/2020 14:45,3882.1768,204.50314,315.16565,234.21959,4636.06518,0,0,4636.06518
3/04/2020 15:00,3860.64622,204.48055,318.44933,229.29497,4612.87107,0,0,4612.87107
3/04/2020 15:15,3824.23848,204.38657,309.16067,232.27096,4570.05668,0,0,4570.05668
3/04/2020 15:30,3795.88189,204.3188,312.12336,220.53332,4532.85737,0,0,4532.85737
3/04/2020 15:45,3745.8838,204.55879,317.56108,207.027,4475.03067,0,0,4475.03067
3/04/2020 16:00,3632.30084,202.8737,316.5255,198.71821,4350.41825,0,0,4350.41825
3/04/2020 16:15,3580.99047,203.36536,317.7721,190.00135,4292.12928,0,0,4292.12928
3/04/2020 16:30,3596.3929,203.37018,307.80237,145.86034,4253.42579,0,0,4253.42579
3/04/2020 16:45,3609.95985,203.4437,302.59253,112.13552,4228.1316,0,0,4228.1316
3/04/2020 17:00,3578.36778,215.92138,301.60105,73.14706,4169.03727,0,0,4169.03727
3/04/2020 17:15,3499.02116,311.01646,295.45162,37.80223,4143.29147,0,0,4143.29147
3/04/2020 17:30,3450.08591,410.9889,293.54913,10.99728,4165.62122,0,0,4165.62122
3/04/2020 17:45,3470.67105,432.14056,307.97604,1.99395,4212.7816,0,0,4212.7816
3/04/2020 18:00,3577.90011,433.74732,311.28629,0.00181,4322.93553,0,0,4322.93553
3/04/2020 18:15,3751.03819,435.98882,312.97772,0,4500.00473,0,0,4500.00473
3/04/2020 18:30,4010.39294,434.77272,316.10604,0,4761.2717,0,0,4761.2717
3/04/2020 18:45,4078.03996,547.22297,314.39846,0,4939.66139,0,0,4939.66139
3/04/2020 19:00,4013.90068,697.84588,310.189,0,5021.93556,0,0,5021.93556
3/04/2020 19:15,4033.62765,702.02319,312.48102,0,5048.13186,0,0,5048.13186
3/04/2020 19:30,4082.43734,643.18234,309.33087,0,5034.95055,0,0,5034.95055
3/04/2020 19:45,4081.16279,632.29194,309.3433,0,5022.79803,0,0,5022.79803
3/04/2020 20:00,4094.20052,631.87758,282.26571,0,5008.34381,0,0,5008.34381
3/04/2020 20:15,4088.11736,616.5265,267.0708,0,4971.71466,0,0,4971.71466
3/04/2020 20:30,4151.87846,537.23974,257.07258,0,4946.19078,0,0,4946.19078
3/04/2020 20:45,4154.56921,513.18536,247.93185,0,4915.68642,0,0,4915.68642
3/04/2020 21:00,4132.09,513.04693,211.61974,0,4856.75667,0,0,4856.75667
3/04/2020 21:15,4142.90659,513.15105,197.11002,0,4853.16766,0,0,4853.16766
3/04/2020 21:30,4162.03162,511.96486,187.58547,0,4861.58195,0,0,4861.58195
3/04/2020 21:45,4182.42438,470.9375,167.23322,0,4820.5951,0,0,4820.5951
3/04/2020 22:00,4230.63986,391.10153,171.89677,0,4793.63816,0,0,4793.63816
3/04/2020 22:15,4202.43178,348.79015,148.5913,0,4699.81323,0,0,4699.81323
3/04/2020 22:30,4149.73139,331.83282,146.4767,0,4628.04091,0,0,4628.04091
3/04/2020 22:45,4194.34933,206.92311,159.30277,0,4560.57521,0,0,4560.57521
3/04/2020 23:00,4281.57328,64.9312,138.05483,0,4484.55931,0,0,4484.55931
3/04/2020 23:15,4249.35989,39.66243,126.0786,0,4415.10092,0,0,4415.10092
3/04/2020 23:30,4178.47883,38.78156,116.62559,0,4333.88598,0,0,4333.88598
3/04/2020 23:45,4110.64395,38.92327,111.1191,0,4260.68632,0,0,4260.68632
4/04/2020 00:00,4059.7209,38.94758,98.5279,0,4197.19638,0,0,4197.19638
4/04/2020 00:15,4009.31274,38.75484,92.31045,0,4140.37803,0,0,4140.37803
4/04/2020 00:30,3943.90549,38.35956,100.44271,0,4082.70776,0,0,4082.70776
4/04/2020 00:45,3890.91845,38.75423,95.05465,0,4024.72733,0,0,4024.72733
4/04/2020 01:00,3836.37119,38.7906,87.72246,0,3962.88425,0,0,3962.88425
4/04/2020 01:15,3808.99175,38.49314,81.63599,0,3929.12088,0,0,3929.12088
4/04/2020 01:30,3789.21988,38.20536,71.70285,0,3899.12809,0,0,3899.12809
4/04/2020 01:45,3765.04649,38.30038,69.85035,0,3873.19722,0,0,3873.19722
4/04/2020 02:00,3737.32835,39.00019,67.98159,0,3844.31013,0,0,3844.31013
4/04/2020 02:15,3716.09533,37.87976,61.75021,0,3815.7253,0,0,3815.7253
4/04/2020 02:30,3699.96963,37.62054,60.97939,0,3798.56956,0,0,3798.56956
4/04/2020 02:45,3681.10876,37.83364,54.20171,0,3773.14411,0,0,3773.14411
4/04/2020 03:00,3661.97309,38.40641,49.2121,0,3749.5916,0,0,3749.5916
4/04/2020 03:15,3659.17134,37.97812,42.59208,0,3739.74154,0,0,3739.74154
4/04/2020 03:30,3640.85243,37.6997,43.81612,0,3722.36825,0,0,3722.36825
4/04/2020 03:45,3627.03033,37.78381,41.02828,0,3705.84242,0,0,3705.84242
4/04/2020 04:00,3622.06944,37.58121,39.71255,0,3699.3632,0,0,3699.3632
4/04/2020 04:15,3621.51097,37.63638,38.47083,0,3697.61818,0,0,3697.61818
4/04/2020 04:30,3632.08574,38.07215,35.43247,0,3705.59036,0,0,3705.59036
4/04/2020 04:45,3643.69626,38.06522,35.56123,0,3717.32271,0,0,3717.32271
4/04/2020 05:00,3646.27261,38.0894,33.69175,0,3718.05376,0,0,3718.05376
4/04/2020 05:15,3662.92143,37.6865,26.94611,0,3727.55404,0,0,3727.55404
4/04/2020 05:30,3684.56647,38.33102,28.25428,0,3751.15177,0,0,3751.15177
4/04/2020 05:45,3693.0515,38.03708,26.55222,0,3757.6408,0,0,3757.6408
4/04/2020 06:00,3694.25991,37.82668,25.57709,0.68934,3758.35302,0,0,3758.35302
4/04/2020 06:15,3664.18735,37.61355,19.06436,9.47685,3730.34211,0,0,3730.34211
4/04/2020 06:30,3586.72955,37.91278,15.84705,24.19119,3664.68057,0,0,3664.68057
4/04/2020 06:45,3567.94837,38.32085,13.30611,31.69881,3651.27414,0,0,3651.27414
4/04/2020 07:00,3582.47754,38.65121,12.43365,47.16869,3680.73109,0,0,3680.73109
4/04/2020 07:15,3583.79432,39.0507,12.61067,110.36502,3745.82071,0,0,3745.82071
4/04/2020 07:30,3602.07726,39.59893,19.61226,169.06447,3830.35292,0,0,3830.35292
4/04/2020 07:45,3654.0735,40.03259,23.0958,194.24322,3911.44511,0,0,3911.44511
4/04/2020 08:00,3697.33112,39.83505,30.53754,196.13263,3963.83634,0,0,3963.83634
4/04/2020 08:15,3761.21206,38.38604,22.90083,209.88867,4032.3876,0,0,4032.3876
4/04/2020 08:30,3796.21903,39.04392,24.27243,221.60691,4081.14229,0,0,4081.14229
4/04/2020 08:45,3823.28263,39.49814,35.69961,231.10827,4129.58865,0,0,4129.58865
4/04/2020 09:00,3876.4655,39.31295,33.71711,237.27779,4186.77335,0,0,4186.77335
4/04/2020 09:15,3947.85867,37.2832,33.51176,244.89196,4263.54559,0,0,4263.54559
4/04/2020 09:30,4002.86976,39.11133,33.82071,244.10982,4319.91162,0,0,4319.91162
4/04/2020 09:45,4036.86623,38.96006,34.43276,248.16372,4358.42277,0,0,4358.42277
4/04/2020 10:00,4059.18461,39.86633,37.16827,244.18665,4380.40586,0,0,4380.40586
4/04/2020 10:15,4125.23061,40.61682,40.37616,241.98503,4448.20862,0,0,4448.20862
4/04/2020 10:30,4166.64892,42.32632,44.67506,255.71712,4509.36742,0,0,4509.36742
4/04/2020 10:45,4186.17274,42.43355,42.90508,254.64117,4526.15254,0,0,4526.15254
4/04/2020 11:00,4220.22308,42.87349,44.9422,253.11456,4561.15333,0,0,4561.15333
4/04/2020 11:15,4234.79719,42.92532,45.94375,253.56287,4577.22913,0,0,4577.22913
4/04/2020 11:30,4251.8816,42.53256,45.92437,255.70358,4596.04211,0,0,4596.04211
4/04/2020 11:45,4268.36881,42.59747,48.43533,256.44407,4615.84568,0,0,4615.84568
4/04/2020 12:00,4291.03782,43.02485,50.50405,256.94015,4641.50687,0,0,4641.50687
4/04/2020 12:15,4331.26756,43.32912,55.88192,254.7778,4685.2564,0,0,4685.2564
4/04/2020 12:30,4412.43749,96.6079,61.65087,167.24483,4737.94109,0,0,4737.94109
4/04/2020 12:45,4278.48533,173.06535,61.3509,234.01159,4746.91317,0,0,4746.91317
4/04/2020 13:00,4208.97527,216.36047,64.99562,239.37159,4729.70295,0,0,4729.70295
4/04/2020 13:15,4156.92136,216.72813,79.37887,245.01581,4698.04417,0,0,4698.04417
4/04/2020 13:30,4119.54531,216.0946,80.96717,240.17183,4656.77891,0,0,4656.77891
4/04/2020 13:45,4098.6203,213.86462,98.79747,233.46837,4644.75076,0,0,4644.75076
4/04/2020 14:00,4064.7914,214.53447,105.61594,233.23584,4618.17765,0,0,4618.17765
4/04/2020 14:15,4033.01252,192.61198,104.6833,232.75594,4563.06374,0,0,4563.06374
4/04/2020 14:30,4010.32236,147.80491,121.88185,231.26232,4511.27144,0,0,4511.27144
4/04/2020 14:45,4010.48791,147.52227,125.56498,184.54808,4468.12324,0,0,4468.12324
4/04/2020 15:00,4014.19709,146.91839,140.2903,142.4496,4443.85538,0,0,4443.85538
4/04/2020 15:15,3946.56341,146.93104,156.57207,134.5396,4384.60612,0,0,4384.60612
4/04/2020 15:30,3820.58931,145.90193,163.59292,196.82803,4326.91219,0,0,4326.91219
4/04/2020 15:45,3842.72211,147.32265,157.36076,138.74849,4286.15401,0,0,4286.15401
4/04/2020 16:00,3833.28874,147.10182,156.781,104.58077,4241.75233,0,0,4241.75233
4/04/2020 16:15,3767.91456,147.03897,160.68098,130.51586,4206.15037,0,0,4206.15037
4/04/2020 16:30,3744.68725,147.33474,152.47421,131.75495,4176.25115,0,0,4176.25115
4/04/2020 16:45,3807.39563,147.16467,144.27674,80.36736,4179.2044,0,0,4179.2044
4/04/2020 17:00,3872.11402,146.82718,136.62519,43.30591,4198.8723,0,0,4198.8723
4/04/2020 17:15,3858.2382,163.28423,133.73979,26.92233,4182.18455,0,0,4182.18455
4/04/2020 17:30,3840.77134,205.94387,126.66043,8.83519,4182.21083,0,0,4182.21083
4/04/2020 17:45,3778.79734,292.92907,120.954,0.8901,4193.57051,0,0,4193.57051
4/04/2020 18:00,3712.4159,417.71761,120.7425,0,4250.87601,0,0,4250.87601
4/04/2020 18:15,3824.26967,437.06498,114.94217,0,4376.27682,0,0,4376.27682
4/04/2020 18:30,4054.12315,440.62488,122.42735,0,4617.17538,0,0,4617.17538
4/04/2020 18:45,4105.10969,561.99065,130.85117,0,4797.95151,0,0,4797.95151
4/04/2020 19:00,4090.87025,687.8603,129.81713,0,4908.54768,0,0,4908.54768
4/04/2020 19:15,4071.15034,743.6621,124.10004,0,4938.91248,0,0,4938.91248
4/04/2020 19:30,4075.2768,742.80396,125.82742,0,4943.90818,0,0,4943.90818
4/04/2020 19:45,4070.84088,743.00466,110.56622,0,4924.41176,0,0,4924.41176
4/04/2020 20:00,4054.02566,742.45941,105.26886,0,4901.75393,0,0,4901.75393
4/04/2020 20:15,4042.22606,742.95158,102.42853,0,4887.60617,0,0,4887.60617
4/04/2020 20:30,4053.15437,716.24937,102.17831,0,4871.58205,0,0,4871.58205
4/04/2020 20:45,4110.21164,620.9313,104.9407,0,4836.08364,0,0,4836.08364
4/04/2020 21:00,4105.43752,567.14455,109.32086,0,4781.90293,0,0,4781.90293
4/04/2020 21:15,4107.98351,563.54462,112.71057,0,4784.2387,0,0,4784.2387
4/04/2020 21:30,4132.45765,500.14444,113.93589,0,4746.53798,0,0,4746.53798
4/04/2020 21:45,4099.03153,445.77289,108.97899,0,4653.78341,0,0,4653.78341
4/04/2020 22:00,4021.45649,445.89112,101.95053,0,4569.29814,0,0,4569.29814
4/04/2020 22:15,4032.87659,389.61596,94.24614,0,4516.73869,0,0,4516.73869
4/04/2020 22:30,4065.62214,296.31914,83.24269,0,4445.18397,0,0,4445.18397
4/04/2020 22:45,4149.25037,175.94114,69.89373,0,4395.08524,0,0,4395.08524
4/04/2020 23:00,4187.72269,82.65502,65.62891,0,4336.00662,0,0,4336.00662
4/04/2020 23:15,4132.68257,77.48642,62.89193,0,4273.06092,0,0,4273.06092
4/04/2020 23:30,4055.80944,77.78277,62.49899,0,4196.0912,0,0,4196.0912
4/04/2020 23:45,3991.79965,77.32565,63.86831,0,4132.99361,0,0,4132.99361
5/04/2020 00:00,3963.80709,48.55053,65.53109,0,4077.88871,0,0,4077.88871
5/04/2020 00:15,3944.82335,39.42293,64.49219,0,4048.73847,0,0,4048.73847
5/04/2020 00:30,3886.1617,39.1988,62.09381,0,3987.45431,0,0,3987.45431
5/04/2020 00:45,3805.28621,38.67767,66.71342,0,3910.6773,0,0,3910.6773
5/04/2020 01:00,3753.87293,39.02184,59.24441,0,3852.13918,0,0,3852.13918
5/04/2020 01:15,3730.34555,38.64501,46.45231,0,3815.44287,0,0,3815.44287
5/04/2020 01:30,3704.86231,38.57103,35.83296,0,3779.2663,0,0,3779.2663
5/04/2020 01:45,3680.22435,38.49772,28.57308,0,3747.29515,0,0,3747.29515
5/04/2020 02:00,3646.59023,38.56181,26.948,0,3712.10004,0,0,3712.10004
5/04/2020 02:15,3628.91649,38.20465,26.36961,0,3693.49075,0,0,3693.49075
5/04/2020 02:30,3598.38331,38.46441,29.12503,0,3665.97275,0,0,3665.97275
5/04/2020 02:45,3586.73361,38.59837,33.49051,0,3658.82249,0,0,3658.82249
5/04/2020 03:00,3565.30081,38.6378,40.35901,0,3644.29762,0,0,3644.29762
5/04/2020 03:15,3548.31319,38.46341,37.94297,0,3624.71957,0,0,3624.71957
5/04/2020 03:30,3527.26159,38.53185,33.53014,0,3599.32358,0,0,3599.32358
5/04/2020 03:45,3521.77258,38.37829,32.56899,0,3592.71986,0,0,3592.71986
5/04/2020 04:00,3511.03838,38.48315,33.44226,0,3582.96379,0,0,3582.96379
5/04/2020 04:15,3507.72888,38.27752,34.92287,0,3580.92927,0,0,3580.92927
5/04/2020 04:30,3496.58633,38.2556,36.2065,0,3571.04843,0,0,3571.04843
5/04/2020 04:45,3491.63189,38.2161,35.02154,0,3564.86953,0,0,3564.86953
5/04/2020 05:00,3476.38676,38.09863,38.75005,0,3553.23544,0,0,3553.23544
5/04/2020 05:15,3463.08675,37.77135,42.49586,0,3543.35396,0,0,3543.35396
5/04/2020 05:30,3467.27292,38.14878,46.07992,0,3551.50162,0,0,3551.50162
5/04/2020 05:45,3464.85706,37.93285,45.96119,0,3548.7511,0,0,3548.7511
5/04/2020 06:00,3446.77145,37.50317,44.99229,0.04899,3529.3159,0,0,3529.3159
5/04/2020 06:15,3398.14083,37.24562,44.82221,6.43063,3486.63929,0,0,3486.63929
5/04/2020 06:30,3309.90096,37.49342,41.97913,14.57914,3403.95265,0,0,3403.95265
5/04/2020 06:45,3247.8803,36.73259,38.95228,29.58746,3353.15263,0,0,3353.15263
5/04/2020 07:00,3202.94236,36.99745,40.32533,41.03441,3321.29955,0,0,3321.29955
5/04/2020 07:15,3189.24235,37.44556,36.80856,70.78942,3334.28589,0,0,3334.28589
5/04/2020 07:30,3213.25442,36.99063,27.28339,84.09711,3361.62555,0,0,3361.62555
5/04/2020 07:45,3218.73951,37.24341,25.90822,98.95907,3380.85021,0,0,3380.85021
5/04/2020 08:00,3224.96405,37.47718,27.34294,128.95527,3418.73944,0,0,3418.73944
5/04/2020 08:15,3239.37811,37.58078,26.67064,168.93352,3472.56305,0,0,3472.56305
5/04/2020 08:30,3317.98726,37.84595,22.6872,172.64238,3551.16279,0,0,3551.16279
5/04/2020 08:45,3358.80139,37.90065,21.2163,169.7984,3587.71674,0,0,3587.71674
5/04/2020 09:00,3363.20499,38.33602,19.99301,222.98567,3644.51969,0,0,3644.51969
5/04/2020 09:15,3438.50506,38.60075,19.93844,193.73295,3690.7772,0,0,3690.7772
5/04/2020 09:30,3422.14164,39.36877,26.6052,239.46666,3727.58227,0,0,3727.58227
5/04/2020 09:45,3464.51203,39.77664,40.37327,214.73939,3759.40133,0,0,3759.40133
5/04/2020 10:00,3474.69927,39.60146,54.08174,227.32138,3795.70385,0,0,3795.70385
5/04/2020 10:15,3462.84157,39.39142,53.90166,246.91763,3803.05228,0,0,3803.05228
5/04/2020 10:30,3430.33935,39.41005,66.59297,254.71963,3791.062,0,0,3791.062
5/04/2020 10:45,3419.64891,39.74905,71.99222,249.03998,3780.43016,0,0,3780.43016
5/04/2020 11:00,3455.10887,38.37721,91.55871,255.01841,3840.0632,0,0,3840.0632
5/04/2020 11:15,3445.1863,39.49935,103.67721,257.41873,3845.78159,0,0,3845.78159
5/04/2020 11:30,3520.07492,38.733,101.70245,254.43767,3914.94804,0,0,3914.94804
5/04/2020 11:45,3561.64203,38.86502,102.73032,255.49454,3958.73191,0,0,3958.73191
5/04/2020 12:00,3615.1281,39.90283,101.47337,246.66801,4003.17231,0,0,4003.17231
5/04/2020 12:15,3633.12719,40.34344,97.52741,257.25174,4028.24978,0,0,4028.24978
5/04/2020 12:30,3661.30035,40.30308,101.15055,257.14925,4059.90323,0,0,4059.90323
5/04/2020 12:45,3683.24299,40.28369,104.42178,257.0937,4085.04216,0,0,4085.04216
5/04/2020 13:00,3693.84283,40.53606,124.96718,255.81579,4115.16186,0,0,4115.16186
5/04/2020 13:15,3648.59109,40.47356,156.42278,255.75614,4101.24357,0,0,4101.24357
5/04/2020 13:30,3602.51981,40.60067,175.31926,253.54283,4071.98257,0,0,4071.98257
5/04/2020 13:45,3586.25461,40.62311,177.93199,250.30016,4055.10987,0,0,4055.10987
5/04/2020 14:00,3583.92668,40.52329,176.63244,237.31022,4038.39263,0,0,4038.39263
5/04/2020 14:15,3554.44135,40.80833,192.01948,249.85354,4037.1227,0,0,4037.1227
5/04/2020 14:30,3532.83442,40.95876,200.02067,250.54627,4024.36012,0,0,4024.36012
5/04/2020 14:45,3493.31717,39.93548,205.7242,245.54732,3984.52417,0,0,3984.52417
5/04/2020 15:00,3472.2053,40.443,217.57075,240.29539,3970.51444,0,0,3970.51444
5/04/2020 15:15,3453.20027,39.82608,225.75514,223.90535,3942.68684,0,0,3942.68684
5/04/2020 15:30,3415.24576,40.67994,230.25716,224.82261,3911.00547,0,0,3911.00547
5/04/2020 15:45,3410.90125,40.66888,224.89505,215.18913,3891.65431,0,0,3891.65431
5/04/2020 16:00,3415.76859,40.55171,225.71101,202.15751,3884.18882,0,0,3884.18882
5/04/2020 16:15,3428.75971,39.5136,235.88568,176.65805,3880.81704,0,0,3880.81704
5/04/2020 16:30,3452.16634,39.46206,239.64441,141.36422,3872.63703,0,0,3872.63703
5/04/2020 16:45,3404.61104,89.9133,246.82562,100.30394,3841.6539,0,0,3841.6539
5/04/2020 17:00,3392.56311,144.64964,258.46605,62.73148,3858.41028,0,0,3858.41028
5/04/2020 17:15,3449.91541,145.89279,259.63152,31.69541,3887.13513,0,0,3887.13513
5/04/2020 17:30,3507.1269,147.68004,253.32605,9.88908,3918.02207,0,0,3918.02207
5/04/2020 17:45,3534.65057,191.47062,250.85926,1.10816,3978.08861,0,0,3978.08861
5/04/2020 18:00,3619.41362,207.77989,250.34284,0,4077.53635,0,0,4077.53635
5/04/2020 18:15,3735.1742,260.72343,245.06157,0,4240.9592,0,0,4240.9592
5/04/2020 18:30,3965.45753,318.36799,231.37139,0,4515.19691,0,0,4515.19691
5/04/2020 18:45,4210.70445,340.84079,223.33221,0,4774.87745,0,0,4774.87745
5/04/2020 19:00,4241.96566,405.21373,199.99635,0,4847.17574,0,0,4847.17574
5/04/2020 19:15,4185.76126,519.3969,195.27189,0,4900.43005,0,0,4900.43005
5/04/2020 19:30,4172.45681,553.17114,186.36174,0,4911.98969,0,0,4911.98969
5/04/2020 19:45,4161.50568,553.44662,180.6695,0,4895.6218,0,0,4895.6218
5/04/2020 20:00,4155.37396,553.11521,173.1176,0,4881.60677,0,0,4881.60677
5/04/2020 20:15,4150.4467,553.02519,158.57216,0,4862.04405,0,0,4862.04405
5/04/2020 20:30,4126.20935,552.53271,156.17941,0,4834.92147,0,0,4834.92147
5/04/2020 20:45,4111.09911,552.72431,146.3671,0,4810.19052,0,0,4810.19052
5/04/2020 21:00,4087.33147,525.16699,154.26621,0,4766.76467,0,0,4766.76467
5/04/2020 21:15,4114.18495,417.98521,158.92222,0,4691.09238,0,0,4691.09238
5/04/2020 21:30,4148.53278,332.71541,148.03465,0,4629.28284,0,0,4629.28284
5/04/2020 21:45,4116.60185,319.66048,150.71336,0,4586.97569,0,0,4586.97569
5/04/2020 22:00,4074.09402,318.77805,131.98985,0,4524.86192,0,0,4524.86192
5/04/2020 22:15,4008.75853,316.81174,132.56665,0,4458.13692,0,0,4458.13692
5/04/2020 22:30,3931.28421,314.01435,121.46501,0,4366.76357,0,0,4366.76357
5/04/2020 22:45,3900.07279,273.22538,113.54958,0,4286.84775,0,0,4286.84775
5/04/2020 23:00,3860.01516,244.70148,102.68031,0,4207.39695,0,0,4207.39695
5/04/2020 23:15,3852.1163,168.04807,103.8142,0,4123.97857,0,0,4123.97857
5/04/2020 23:30,3797.53675,145.09443,98.31881,0,4040.94999,0,0,4040.94999
5/04/2020 23:45,3756.38948,144.73004,106.12812,0,4007.24764,0,0,4007.24764
6/04/2020 00:00,3688.22301,144.65519,110.8765,0,3943.7547,0,0,3943.7547
6/04/2020 00:15,3623.00751,144.36971,106.06126,0,3873.43848,0,0,3873.43848
6/04/2020 00:30,3557.51718,143.83258,107.10639,0,3808.45615,0,0,3808.45615
6/04/2020 00:45,3553.10962,94.46077,108.05249,0,3755.62288,0,0,3755.62288
6/04/2020 01:00,3558.49842,38.70343,101.18232,0,3698.38417,0,0,3698.38417
6/04/2020 01:15,3531.12632,38.63628,86.0923,0,3655.8549,0,0,3655.8549
6/04/2020 01:30,3498.65027,38.42977,69.52436,0,3606.6044,0,0,3606.6044
6/04/2020 01:45,3483.95008,38.08324,63.06141,0,3585.09473,0,0,3585.09473
6/04/2020 02:00,3466.0062,38.11143,52.15959,0,3556.27722,0,0,3556.27722
6/04/2020 02:15,3479.43529,37.71703,42.29293,0,3559.44525,0,0,3559.44525
6/04/2020 02:30,3508.99733,37.45526,36.15647,0,3582.60906,0,0,3582.60906
6/04/2020 02:45,3500.89055,37.80531,32.25839,0,3570.95425,0,0,3570.95425
6/04/2020 03:00,3490.33098,37.88525,29.29978,0,3557.51601,0,0,3557.51601
6/04/2020 03:15,3482.10711,37.98333,28.20072,0,3548.29116,0,0,3548.29116
6/04/2020 03:30,3476.25585,38.18331,26.97253,0,3541.41169,0,0,3541.41169
6/04/2020 03:45,3473.1017,38.06982,28.11847,0,3539.28999,0,0,3539.28999
6/04/2020 04:00,3471.81318,38.07579,27.74717,0,3537.63614,0,0,3537.63614
6/04/2020 04:15,3479.71285,38.21654,36.2203,0,3554.14969,0,0,3554.14969
6/04/2020 04:30,3478.02835,37.85072,44.28319,0,3560.16226,0,0,3560.16226
6/04/2020 04:45,3486.69651,38.14681,49.91737,0,3574.76069,0,0,3574.76069
6/04/2020 05:00,3500.60733,38.05497,48.48719,0,3587.14949,0,0,3587.14949
6/04/2020 05:15,3514.70127,37.90699,56.63983,0,3609.24809,0,0,3609.24809
6/04/2020 05:30,3522.03913,36.8724,63.29208,0,3622.20361,0,0,3622.20361
6/04/2020 05:45,3540.21216,36.70522,59.44347,0,3636.36085,0,0,3636.36085
6/04/2020 06:00,3540.78636,36.09633,65.62703,0.22846,3642.73818,0,0,3642.73818
6/04/2020 06:15,3497.03056,36.19579,79.65284,6.39774,3619.27693,0,0,3619.27693
6/04/2020 06:30,3422.59293,36.49637,74.43754,25.71645,3559.24329,0,0,3559.24329
6/04/2020 06:45,3401.25765,38.18571,73.93727,61.12399,3574.50462,0,0,3574.50462
6/04/2020 07:00,3393.09996,38.83724,77.13558,103.10635,3612.17913,0,0,3612.17913
6/04/2020 07:15,3434.99014,38.89106,79.85087,141.252,3694.98407,0,0,3694.98407
6/04/2020 07:30,3500.38961,39.67242,86.32125,174.58144,3800.96472,0,0,3800.96472
6/04/2020 07:45,3538.47119,40.04477,101.13458,204.17144,3883.82198,0,0,3883.82198
6/04/2020 08:00,3611.12606,40.30665,104.75535,220.03836,3976.22642,0,0,3976.22642
6/04/2020 08:15,3723.76099,40.40296,103.50566,229.92893,4097.59854,0,0,4097.59854
6/04/2020 08:30,3795.90949,40.87929,104.16121,236.54076,4177.49075,0,0,4177.49075
6/04/2020 08:45,3872.82309,40.97769,102.4527,240.44544,4256.69892,0,0,4256.69892
6/04/2020 09:00,3923.02901,40.60846,112.02148,243.68283,4319.34178,0,0,4319.34178
6/04/2020 09:15,3994.95407,40.25098,104.55279,246.99299,4386.75083,0,0,4386.75083
6/04/2020 09:30,4042.06606,40.67918,102.89475,249.05941,4434.6994,0,0,4434.6994
6/04/2020 09:45,4075.2836,41.49973,106.98495,252.18872,4475.957,0,0,4475.957
6/04/2020 10:00,4123.27026,40.46118,116.47485,253.84872,4534.05501,0,0,4534.05501
6/04/2020 10:15,4162.79351,42.22118,129.75542,254.3578,4589.12791,0,0,4589.12791
6/04/2020 10:30,4206.82128,42.24438,136.8223,254.36785,4640.25581,0,0,4640.25581
6/04/2020 10:45,4235.19342,42.70042,138.82402,256.13344,4672.8513,0,0,4672.8513
6/04/2020 11:00,4266.12244,42.74825,141.21147,256.72133,4706.80349,0,0,4706.80349
6/04/2020 11:15,4219.36324,94.96155,152.56388,257.44308,4724.33175,0,0,4724.33175
6/04/2020 11:30,4181.83944,149.39186,145.71307,256.62516,4733.56953,0,0,4733.56953
6/04/2020 11:45,4209.97862,150.21432,155.40987,258.21019,4773.813,0,0,4773.813
6/04/2020 12:00,4220.11001,168.69103,158.96462,258.56096,4806.32662,0,0,4806.32662
6/04/2020 12:15,4198.43424,220.78022,151.79999,257.38104,4828.39549,0,0,4828.39549
6/04/2020 12:30,4236.08564,214.96771,171.01394,255.94899,4878.01628,0,0,4878.01628
6/04/2020 12:45,4242.95853,214.89504,176.19769,253.41289,4887.46415,0,0,4887.46415
6/04/2020 13:00,4228.45648,215.05925,194.76577,255.72016,4894.00166,0,0,4894.00166
6/04/2020 13:15,4167.50766,215.24074,222.91244,260.24311,4865.90395,0,0,4865.90395
6/04/2020 13:30,4131.70391,206.75075,238.82412,259.85173,4837.13051,0,0,4837.13051
6/04/2020 13:45,4142.88287,153.38182,260.85021,258.14782,4815.26272,0,0,4815.26272
6/04/2020 14:00,4088.39407,149.38165,285.83147,253.99074,4777.59793,0,0,4777.59793
6/04/2020 14:15,4049.6303,149.61264,290.68245,243.51126,4733.43665,0,0,4733.43665
6/04/2020 14:30,3991.05935,149.07293,301.18591,249.95778,4691.27597,0,0,4691.27597
6/04/2020 14:45,3943.2857,149.6714,314.84656,229.62111,4637.42477,0,0,4637.42477
6/04/2020 15:00,3888.90962,149.65496,320.49095,223.39259,4582.44812,0,0,4582.44812
